Dimkata Angelov - Gaberot,Кавадарци,Braka Hadzi-Tefovi,school,,,41.432059,22.014088
Факултет за Медицински Науки - Деканат,Штип,Љубен Иванов,university,,https://www.ugd.edu.mk/,41.733839,22.199108
"ДМУЦ ""Сергеј Михајлов""",Штип,Иво Лола Рибар,school,,,41.738230,22.191110
Кампус 2,Штип,R1204,university,,http://www.ugd.edu.mk/index.php/,41.746503,22.183539
Градинка Астибо,Штип,Брегалничка,kindergarten,,,41.745079,22.188251
СОУ „Коле Нехтенин“,Штип,R1204,school,,,41.747746,22.182415
Кампус 4,Штип,Железничка,university,,http://www.ugd.edu.mk/index.php/,41.759878,22.165985
Музичка академија,Штип,Кузман Јосфовски Питу,university,,http://www.ugd.edu.mk/index.php/,41.736952,22.191151
СОУ Јане Сандански - Штип,Штип,Трајко Кош,school,,,41.731432,22.199624
Факултет за Медицински Науки,Штип,Мирче Ацев,university,,,41.736296,22.195134
Братство Миѓени,Сараќино,R1206,school,,,41.981742,21.041097
Факултет за земјоделски науки и храна,Скопје,Булевар Александар Македонски,university,,http://www.fdtme.ukim.edu.mk,42.002534,21.457969
Лабораторија за тестирање мебел - ФДТМЕ,Скопје,16 Makedonska brigada,university,+389(2)6154666,,42.002467,21.459118
Фидани,Скопје,4 Dhjetori,kindergarten,,,42.018821,21.441075
градинка Фидани,Скопје,Булевар Цветан Димов,kindergarten,,,42.006714,21.441697
Градинка Срничка,Скопје,Булевар Асном,kindergarten,,,41.988229,21.465020
Градинка Срничка,Скопје,Булевар Асном,kindergarten,,,41.988507,21.465383
Градинка Срничка,Скопје,Булевар Јане Сандански,kindergarten,,,41.988405,21.465247
Градинка Срничка,Скопје,Булевар Асном,kindergarten,,,41.988418,21.464992
Поранешен ФОН,Скопје,Методија Андонов Ченто,university,,,42.004587,21.488875
Интернационално Школо,Скопје,Антоние Грубишиќ,school,,,42.000686,21.422138
Кукушка,Скопје,Кукушка,kindergarten,,,42.002002,21.426974
ООУ Димитар Влахов,Штип,Џемал Бједиќ,school,,,41.750659,22.202612
"Градинка ""Сончогледи""",Штип,Сремски Фронт,kindergarten,,,41.750700,22.200698
ССОУ Моша Пијаде,Тетово,Илинденска,school,,,41.991595,20.962036
ПООУ Гоце Делчев,Топлица,R1101,school,,,41.380499,21.807873
Градинка Весели Цветови,Скопје,Јане Сандански,kindergarten,,,41.985135,21.462077
Градинка Весели Цветови,Скопје,Јане Сандански,kindergarten,,,41.984894,21.462272
ООУ Страхил Пинџуров - Страшо Пинџур,Мало Коњари,R1306,school,+38948483418,https://oustrasopindzur.wordpress.com/,41.337446,21.462758
ПООУ Круме Волнароски-Коља,Старо Лагово,R1107,school,,,41.294953,21.535767
ОУ Дервиш Цара,Долно Палчиште,R1206,school,,,41.976515,20.938993
Woodrow Wilson High School,Долно Седларце,R2233,school,,,41.977821,20.970952
ЕМУЦ - Наце Буѓони,Куманово,Народна Револуција,school,,,42.129165,21.716450
Bajram Shabani,,,school,,,42.133935,21.713738
ЕМУЦ - Наце Буѓони,,,school,,,42.129109,21.717050
ОУ Крсте Мисирков,Скопје,Сречко Пужаљка,school,+389 2 322 6655,,42.010365,21.504766
QSI International School of Skopje,Скопје,Партизанска 7,school,,,42.001915,21.381986
Orce Nikolov,Скопје,Бранислав Нушиќ,kindergarten,,,42.002847,21.408653
Распеана Младост,Скопје,Руѓер Бошковиќ,kindergarten,,,42.003570,21.413212
СУГС Никола Карев,Скопје,Драгиша Мисовиќ,school,,,42.004406,21.400268
8 Март,Драчево,Андреја Петковиќ,kindergarten,,,41.940295,21.511867
Борис Трајковски,Босилово,A4,school,,,41.424051,22.767062
ПООУ Круме Волнароски-Коља,Веселчани,A3,school,,,41.263878,21.433403
Основно училиште „Братство Единство“,Охрид,Марко Нестороски,school,,,41.118877,20.804994
"ОУ ""Перпарими""",Голема Речица,R1206,school,,,41.989625,20.945218
ОСМУ Никола Штејн,Тетово,Илинденска,school,38944339110,http://nstejn.edu.mk,41.993071,20.961078
Државен Универзитет Тетово,Тетово,R2233,university,,,41.993137,20.962364
Петар Поп Арсов,Скопје,Трифун Бузев,school,,,42.006389,21.387823
ООУ Браќа Миладиновци,Струга,Јово Стефаноски - Риле,school,,,41.175008,20.684637
ДГ Сонце,Струга,Јово Стефаноски - Риле,kindergarten,,,41.174678,20.688336
ООУ Јосип Броз - Тито,Струга,Разме Малески,school,,,41.175128,20.669112
ДГ Пеперутка,Струга,Вељко Влаховиќ,kindergarten,,,41.174298,20.669069
Тошо Велков Пепето,Кавадарци,Ленинова,school,,,41.437483,22.016792
Институт за Сточарство,Скопје,Булевар Илинден,university,,,42.008777,21.413024
ОУ Мирче Ацев,Скопје,Јадранска,school,,,42.008135,21.350814
ПООУ Стале Попов,Кален,R1107,school,,,41.291729,21.628471
ДГ Естреја Овадија - Мара,Битола,Цане Бујуковски,kindergarten,,,41.045410,21.344596
ДГ Естреја Овадија - Мара,Битола,Цане Бујуковски,kindergarten,,,41.045378,21.344610
Shkolla tete vjecare RILINDJE e fsh. Llojane,Лојане,Rruga Mahalla e Eper,school,,,42.215693,21.665927
Земјоделски факултет,Штип,R1204,university,,,41.746295,22.184091
Кампус 2,Штип,R1204,university,,,41.746593,22.184157
Кампус 2,Штип,R1204,university,,,41.746460,22.183923
Кампус 2,Штип,R1204,university,,,41.746259,22.183792
Факултет за информатика,Штип,R1204,university,,,41.746197,22.183506
Кампус 2,Штип,R1204,university,,,41.746074,22.183633
Правен факултет,Штип,Железничка,university,,,41.760283,22.165321
Филолошки факултет,Штип,Железничка,university,,,41.760083,22.165596
Кампус 4,Штип,Железничка,university,,,41.759909,22.165826
Кампус 4,Штип,Железничка,university,,,41.759721,22.166098
Ректорат,Штип,Димитар Влахов,university,,https://www.ugd.edu.mk/,41.736214,22.182209
Ликовна академија,Штип,Кеј Маршал Тито,university,,http://la.ugd.edu.mk/index.php/mk/,41.736965,22.190973
Музичка академија,Штип,Кузман Јосфовски Питу,university,,http://ma.ugd.edu.mk/index.php/mk/,41.737023,22.191271
Филмска академија,Штип,Ванчо Прке,university,,,41.737185,22.191102
СТУ Димитар Мирасчиев,Штип,Мирче Ацев,university,,https://www.ugd.edu.mk/,41.736423,22.194789
"Градинка ""Виножито""",Штип,Сајбие Демир,kindergarten,,,41.752445,22.196891
Shkolla Emin Duraku,Буковиќ,R1206,school,,http://eminduraku.edu.mk/,41.973436,21.237801
Јахја Кемал основно и средно училиште,Скопје,Варшавска,school,+389 72 229 030,https://www.ykc.edu.mk/,42.000765,21.392503
ООУ Христо Узунов,Другово,Гоце Делчев,school,,,41.483621,20.922339
Ристо Шуклев,Негорци,7 Ноември,school,,,41.183084,22.480553
Основно Училиште Гоце Дечев,Виница,Даме Груев,school,,,41.883122,22.512242
Економски факултет - Прилеп,Прилеп,Прилепски Бранители,university,,http://www.eccfp.uklo.edu.mk/,41.353907,21.540981
ООУ Пере Тошев,Росоман,L10701,school,,,41.516260,21.944427
ООУ Пере Тошев,Росоман,L10701,school,,,41.516573,21.944378
ООУ Кузман Јосифоски-Питу,Кичево,Борис Кидрич,school,,,41.508851,20.955762
Градинка Олга Мицеска,Кичево,11 Септември,kindergarten,,,41.510051,20.954624
ООУ Др Владимир Полежиноски-Полежина,Кичево,Левче Стефаноски - Тарзан,school,,,41.504177,20.960053
О.У Санде Штерјоски,Кичево,Ибе Паликуќа,school,,,41.518927,20.957573
ООУ „Гоце Делчев“,Свети Николе,Цветан Димов,school,,,41.866569,21.941169
Детска градинка „Рахилка Гонева“,Свети Николе,Кочо Рацин,kindergarten,,,41.864803,21.935058
СОУ „Кочо Рацин“,Свети Николе,Кочо Рацин,school,,,41.865529,21.938592
ООУ „Кирил и Методиј“,Свети Николе,Ангел Трајчев,school,,,41.863914,21.937339
Средно стручно училиште „Кочо Рацин“,Свети Николе,Маршал Тито,school,,,41.862738,21.949015
Kiril Pejchinovik,Скопје,Народни Херои,school,,,41.978147,21.444332
СОУ „Јосиф Јосифовски“,Гевгелија,G. P. Odredi,school,,,41.142345,22.504713
Детска градинка Павлина Вељанова клон 1,Кочани,9ти Мај,kindergarten,,,41.914280,22.414857
Detska Gradinka Pavlina Veljanova,Кочани,Цар Самуил,kindergarten,,,41.923384,22.409777
ООУ Рампо Левков-Левката,Прилеп,Цар Самоил,school,+38948422377,,41.337756,21.554067
ООУ Ѓорѓи Делчев-Гоце,Прилеп,Мечкин Камен,school,,https://oougocedelcev.edu.mk/,41.343062,21.567823
ПООУ Блаже Конески,Прилеп,Борка Лопач,school,,,41.357074,21.535786
Градска библиотека Искра,Кочани,Маршал Тито,library,,,41.919403,22.409943
ПООУ Круме Волнароски-Коља,Тополчани,Тополчани,school,,,41.237416,21.406212
ПООУ Гоце Делчев,Плетвар,R1101,school,,,41.367670,21.653074
ООУ „Димитар Македонски“,Скопје,Ѓуро Малешевац,school,,,41.973643,21.476249
ПООУ Круме Волнароски-Коља,Алинци,A3,school,,,41.259303,21.482437
Наум Наумоски-Борче,Крушево,Коча Миленку,library,+38948477101,,41.366947,21.248898
ПООУ Кирил и Методиј,Тополчани,R1101,school,+38948456217,,41.215924,21.486053
ПООУ Круме Волнароски-Коља,Штавица,R1107,school,,,41.281887,21.568765
ПООУ Круме Волнароски-Коља,Пашино Рувци,Борис Трајковски,school,,,41.248553,21.395351
ПООУ Стале Попов,Зовиќ,L50736,school,,,41.163255,21.686429
ПООУ Гоце Делчев,Тројаци,R1101,school,,,41.372422,21.740683
ПООУ Круме Волнароски-Коља,Ново Лагово,R1101,school,,,41.310580,21.514071
ПООУ Стале Попов,Дуње,R29172,school,,,41.279949,21.670632
"Гимназија ""Јосип Броз Тито""",Скопје,Dimitrie Čupovski,school,+389 2 3214 314,https://josipbroztito.edu.mk/,41.994467,21.426192
ПООУ Стале Попов,Мелница,R1107,school,,,41.147398,21.823897
ПООУ Рампо Левков-Левката,Прилеп,A3,school,,,41.325916,21.576798
ПООУ Кирил и Методиј,Маково,L50709,school,+38948456217,,41.179549,21.596286
ПООУ Кирил и Методиј,Штавица,R1107,school,+38948456217,,41.231107,21.547336
ПООУ Круме Волнароски-Коља,Прилеп,R1303,school,,,41.302000,21.567494
ПООУ Стале Попов,Манастир,Пат за Чебрен,school,,,41.166923,21.727812
ПООУ Стале Попов,Дуње,R1107,school,,,41.205766,21.653533
ПООУ Стале Попов,Бешиште,R2338,school,,,41.138734,21.782824
ПООУ Кирил и Методиј,Кален,R1107,school,+38948456217,,41.230700,21.599232
ООУ Стале Попов,Витолиште,R1107,school,,,41.177198,21.826247
ДГ Наша Иднина,Големо Коњари,R1306,kindergarten,,,41.342913,21.441893
ПООУ Стале Попов,Дуње,R29172,school,,,41.258728,21.691229
ООУ Кирил и Методиј,Добрушево,R2340,school,+38948456217,,41.212894,21.498538
ПООУ Кирил и Методиј,Подмол,,school,+38948456217,,41.200262,21.567031
ПООУ Стале Попов,Кален,R1107,school,,,41.255334,21.645770
ПООУ Круме Волнароски-Коља,Клепач,R2340,school,,,41.203400,21.461636
ПООУ,Плетвар,R1101,school,,,41.402872,21.670226
Наце Николоски,Локов,R2243,school,,,41.366083,20.648748
ОМУ Ордан Михајлоски-Оцка,Прилеп,Борка Велески-Левата,school,+38948415715,https://muzickoprilep.edu.mk/,41.343583,21.553997
ООУ Блаже Конески,Прилеп,Пере Тошев,school,,https://oublazekoneski.edu.mk/,41.351288,21.537064
ООУ Добре Јованоски,Прилеп,11. Октомври,school,,https://ooudobrejovanoski.edu.mk/,41.353097,21.552195
ООУ Кире Гаврилоски-Јане,Прилеп,9. Септември,school,,http://ooukgjane.edu.mk/,41.347657,21.560971
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,school,,https://ooukohridski.wordpress.com/,41.345897,21.548151
ООУ Коста Солев-Кочо Рацин,Прилеп,Борка Талески-Модерното,school,+38948425772,http://ooukocoracinprilep.edu.mk/,41.343727,21.554578
ДСД Јордан Чопела-Кулак,Прилеп,Пере Тошев,dormitory,+38948414523,,41.352762,21.542826
Правен Факултет - Кичево,Партизанска,Bitola,university,+389047221115,https://pfk.uklo.edu.mk/,41.022142,21.331096
ДГ Наша Иднина,Прилеп,Бидимаж,kindergarten,+38948417760,,41.342145,21.545055
ДГ Наша Иднина,Прилеп,Кузман Јосифоски-Питу,kindergarten,+38948417760,,41.349026,21.545500
ДГ Наша Иднина,Прилеп,Пиринска,kindergarten,+38948417760,,41.352513,21.552681
ДГ Наша Иднина,Прилеп,Радовишка,kindergarten,+38948417760,,41.343893,21.568767
"ООУ „Киро Глигоров''",Скопје,Васил Ѓоргов,school,+38926142744,http://www.ooukirogligorov.edu.mk/,41.992540,21.414324
Факултет за биотехнички науки - Битола,Битола,Стале Попов,university,,http://www.fbn.uklo.edu.mk/,41.023145,21.326120
ПООУ Ѓорче Петров,Пешталево,R2336,school,,,41.461025,21.399075
Гоце Делчев,Скопје,Даме Груев,school,+389 (02) 3129062,https://gocedelcev.edu.mk,41.992619,21.428038
ПООУ Исмаил Ќемали,Црнилиште,R2336,school,,,41.527248,21.413438
ОУ Невена Георгиева Дуња,Скопје,Ѓорѓи Сугаре,school,,,41.980263,21.445146
South East European University,Скопје,Булевар Гоце Делчев,university,,https://www.seeu.edu.mk/,41.999134,21.435306
Технички факултет - Битола,Битола,Македонска Фаланга,university,,http://www.tfb.edu.mk/,41.020905,21.341345
ДУД Мирка Гинова,Битола,Македонска Фаланга,dormitory,+38947237548,http://mirkaginova.mk,41.021848,21.341149
ПООУ Коста Солев-Кочо Рацин,Прилеп,Трајко Бошкоски-Тарцан,school,,http://ooukocoracinprilep.edu.mk/,41.340286,21.560791
Факултет за информатички и комуникациски технологии - Битола,Битола,Студентска,university,,https://fikt.edu.mk/,41.022147,21.325633
Висока медицинска школа - Битола,Битола,Ѓорѓи Наумов – Шоферо,university,+38947253268,http://vmsb.uklo.edu.mk/,41.023006,21.318916
Педагошки факултет - Битола,Битола,11. Бригада,university,,https://www.pfbt.uklo.edu.mk/,41.032246,21.314817
ПООУ Тодор Ангелевски-Тошо Даскало,Битола,Кире Костадиновски,school,,,41.055167,21.341454
ООУ Тодор Ангелевски-Тошо Даскалот,Битола,Илинденска,school,+38947622337,http://todorangelevski.blogspot.com/,41.037088,21.338713
ООУ Никола Тодоровски-Коле Канински,Битола,Карпош,school,,,41.025858,21.343786
ООУ Св. Кирил и Методиј,Битола,1. Мај,school,+38947237222,https://oukimbt.webs.com/,41.030829,21.338973
ООУ Св. Климент Охридски,Битола,Димче Лахчански,school,+38947255737,http://ousvklimentohridskibt.weebly.com/,41.024031,21.309054
ООУ Ѓорѓи Сугарев-Волкан,Битола,Димитар Влахов,school,,https://gorgisugarev.wordpress.com/,41.034149,21.333694
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,school,,https://btgocedelcev.wordpress.com/,41.028484,21.333846
ООУ Стефан Наумов-Стив,Битола,Стефан Наумов-Стив,school,+38947223364,http://oustivnaumovbt.edu.mk/,41.027576,21.326374
ООУ Др Трифун Пановски,Битола,Охридска,school,,https://trifunpanovskibitola.wordpress.com/,41.031058,21.327288
ООУ Елпида Караманди,Битола,Младински Бригади,school,,https://www.elpidakaramandi.edu.mk/,41.031368,21.312698
University of Goce Delcev,Струмица,A4,university,,,41.442285,22.664880
Sv. Kliment Ohridski,Охрид,Васил Стефоски,school,,,41.121101,20.779277
International Primary School,Скопје,Скупи,school,+38923073700,https://ips.mk,42.013977,21.403372
ПООУ Пецо Крстески-Даскалот,Подвис,Даме Груев,school,,,41.393662,21.372446
ПООУ Исмаил Ќемали,Гостиражни,R2336,school,,,41.554876,21.428641
ООУ Вера Циривири-Трена,Дебреште,R1303,school,,,41.477506,21.314055
ПООУ Пере Тошев,Десово,L50318,school,,,41.463892,21.488082
ООУ Пецо Крстески-Даскалот,Долнени,R1303,school,,,41.425923,21.453331
ПООУ Пере Тошев,Дупјачани,L50318,school,,,41.468182,21.544072
ПООУ Пере Тошев,Дупјачани,L50318,school,,,41.440769,21.519383
ООУ Слобода,Житоше,R2335,school,,,41.420907,21.279110
ПООУ Пецо Крстески-Даскалот,Новоселани,Марко Деспотоски,school,,,41.381706,21.415190
ПООУ Петре Глигуровски,Костинци,R2336,school,,,41.497751,21.406954
ПООУ Мирче Ацев-Стојче,,,school,,,41.468495,21.288672
ООУ Мирче Ацев-Стојче,Лажани,R2335,school,,,41.446117,21.319571
ПООУ Слобода,Локвени,R2335,school,,,41.398034,21.307332
ПООУ Пере Тошев,Дупјачани,L50318,school,,,41.448528,21.560870
ООУ Ѓорче Петров,Ропотово,Стојан Кузманоски,school,,,41.451792,21.376314
ПООУ Ѓорче Петров,Секирци,R2336,school,,,41.474719,21.416716
ПООУ Пецо Крстески-Даскалот,Сенокос,R1303,school,,,41.413746,21.469242
ПООУ Петре Глигуровски,Десово,L50318,school,,,41.500674,21.451332
ООУ Никола Карев,Крушево,Шула Мина,school,,http://oounikolakarevkrusevo.edu.mk,41.368912,21.250319
ОУ„Браќа Миладиновци“,Царев Двор,R1307,school,,,41.041011,21.004592
Park Lojrash,Неготино,R1206,school,,,41.878285,20.887311
"Shkolla Fillore ""Naim Frasheri"" dhe Shkolla e Mesme Komunale",Неготино,R29278,school,,,41.878220,20.887860
Shkolla Fetare,Неготино,R1206,school,,,41.878980,20.882466
Shkolla Fillore e Kalishtit,Неготино,R1206,school,,,41.880414,20.863695
Shkolla Fillore e Gjurgjevishtit,Неготино,R1206,school,,,41.895849,20.862232
Shkolla Fillore Senakos,Сенокос,R1206,school,,,41.882563,20.891666
Shkolla Fetare Senakos,Сенокос,R1206,school,,,41.881666,20.890593
Elementary School Magdalena Antova,Куманово,Улица 110,school,,,42.153809,21.735661
ОУ Глигор Прличев,Скопје,Гемиџиска,school,,,42.014564,21.458821
О.У Санде Штерјоски,Кичево,Ибе Паликуќа,school,,,41.518916,20.957514
Сули-ан - Факултет за ликовна уметност,Скопје,Кујунџиска,university,,,42.001670,21.437775
О.У. Прпарими,Форино,R2233,school,,,41.830587,20.966304
Техничко-технолошки кампус,Скопје,Илинденска,university,,,42.004979,21.408343
Техничко-технолошки кампус,Скопје,Илинденска,university,,,42.004732,21.410072
ОУГС Љубен Лапе,Скопје,Васко Карангелевски,school,,,41.984349,21.460375
О.У. Блаже Конески,Велес,Љубљанска,school,,,41.716395,21.775140
О.У. Марко Цепенков,Орешани,R117,school,,,41.873046,21.600622
